Agency,Name,Position,Remuneration,Expenses,Year,Sector
Vancouver Island Health,"Barmby, Kathryn Kelly",,100052,0,2020/2021,Health authorities
Vancouver Island Health,"Barnes, Andrea H",,108666,0,2020/2021,Health authorities
Vancouver Island Health,"Barnes, Bruce E",,84796,0,2020/2021,Health authorities
Vancouver Island Health,"Barnes, Carson A",,103149,0,2020/2021,Health authorities
Vancouver Island Health,"Barnes, Hillary",,89735,0,2020/2021,Health authorities
Vancouver Island Health,"Barnes, Karlee",,76302,0,2020/2021,Health authorities
Vancouver Island Health,"Barr, Cheryl T",,87095,34,2020/2021,Health authorities
Vancouver Island Health,"Barr, Jocelyn",,99148,0,2020/2021,Health authorities
Vancouver Island Health,"Barr, Susan B",,96231,358,2020/2021,Health authorities
Vancouver Island Health,"Barr, Tracy A",,89432,3390,2020/2021,Health authorities
Vancouver Island Health,"Barreiro, Jose",,79774,0,2020/2021,Health authorities
Vancouver Island Health,"Barrett, Davina C",,79064,105,2020/2021,Health authorities
Vancouver Island Health,"Barrette, Richard Y",,87873,418,2020/2021,Health authorities
Vancouver Island Health,"Barrie, Anne L",,99159,0,2020/2021,Health authorities
Vancouver Island Health,"Barriga, Carla C",,82378,1565,2020/2021,Health authorities
Vancouver Island Health,"Barrington, Alanna M",,98717,0,2020/2021,Health authorities
Vancouver Island Health,"Barron, Laura M",,110041,0,2020/2021,Health authorities
Vancouver Island Health,"Barron, Lawrence H",,126917,0,2020/2021,Health authorities
Vancouver Island Health,"Barrowcliff, Samantha S",,80781,449,2020/2021,Health authorities
Vancouver Island Health,"Barry, Ladyjoy C",,104728,0,2020/2021,Health authorities
Vancouver Island Health,"Bartleclar, John A",,100429,14,2020/2021,Health authorities
Vancouver Island Health,"Bartlett, Amanda K",,92263,0,2020/2021,Health authorities
Vancouver Island Health,"Bartley, Deborah",,90340,0,2020/2021,Health authorities
Vancouver Island Health,"Barton, Michael Lt",,82930,0,2020/2021,Health authorities
Vancouver Island Health,"Bartulabac, Eugene",,80511,0,2020/2021,Health authorities
Vancouver Island Health,"Bascos, Bren",,87760,0,2020/2021,Health authorities
Vancouver Island Health,"Basher, Sandra A",,99425,668,2020/2021,Health authorities
Vancouver Island Health,"Basi, Amarjit K",,117235,0,2020/2021,Health authorities
Vancouver Island Health,"Basi, Dalwinder Kt",,90380,1837,2020/2021,Health authorities
Vancouver Island Health,"Basi, Kiran J",,90782,17,2020/2021,Health authorities
Vancouver Island Health,"Basi, Rashpail",,149726,0,2020/2021,Health authorities
Vancouver Island Health,"Baskervillebridges, Dorothy",,105087,66,2020/2021,Health authorities
Vancouver Island Health,"Basra, Jamie",,77361,0,2020/2021,Health authorities
Vancouver Island Health,"Basso, Jaylon",,88932,0,2020/2021,Health authorities
Vancouver Island Health,"Bastell, Mona",,103388,0,2020/2021,Health authorities
Vancouver Island Health,"Bastian, Laurie A",,101008,0,2020/2021,Health authorities
Vancouver Island Health,"Bastien, Tracy",,93935,0,2020/2021,Health authorities
Vancouver Island Health,"Basuel, Neil Erwin Dc",,107243,0,2020/2021,Health authorities
Vancouver Island Health,"Bate, Natasha",,125925,2957,2020/2021,Health authorities
Vancouver Island Health,"Bateman, Cindy J",,80617,0,2020/2021,Health authorities
Vancouver Island Health,"Bates, Alaina P",,101232,100,2020/2021,Health authorities
Vancouver Island Health,"Bates, Barbara Lorraine",,104824,473,2020/2021,Health authorities
Vancouver Island Health,"Bates, Cindy L",,85804,1268,2020/2021,Health authorities
Vancouver Island Health,"Bates, Yesica E",,82235,0,2020/2021,Health authorities
Vancouver Island Health,"Batoonlopez, Marianne F",,108499,30,2020/2021,Health authorities
Vancouver Island Health,"Battilana, Roy D",,92039,469,2020/2021,Health authorities
Vancouver Island Health,"Baudemont, Coline",,77995,117,2020/2021,Health authorities
Vancouver Island Health,"Bauer, Kristin J",,92563,350,2020/2021,Health authorities
Vancouver Island Health,"Baughallen, Travis C",,107637,0,2020/2021,Health authorities
Vancouver Island Health,"Baumann, Deborah A",,133977,0,2020/2021,Health authorities
Vancouver Island Health,"Bautista, Joseph",,103744,0,2020/2021,Health authorities
Vancouver Island Health,"Baxandall, Alixandria J",,84136,590,2020/2021,Health authorities
Vancouver Island Health,"Baxter, Patricia L",,93138,3951,2020/2021,Health authorities
Vancouver Island Health,"Baya, Wilson T",,138162,0,2020/2021,Health authorities
Vancouver Island Health,"Bayati, Leila",,102209,0,2020/2021,Health authorities
Vancouver Island Health,"Bayles, Jaclyn L",,86089,0,2020/2021,Health authorities
Vancouver Island Health,"Bayley, Jillian L",,89323,58,2020/2021,Health authorities
Vancouver Island Health,"Baynes, Jacqueline M",,76271,553,2020/2021,Health authorities
Vancouver Island Health,"Baynes, Sara",,91914,0,2020/2021,Health authorities
Vancouver Island Health,"Baynton, Edna A",,99235,0,2020/2021,Health authorities
Vancouver Island Health,"Bazant, Danika K",,79459,0,2020/2021,Health authorities
Vancouver Island Health,"Beagley, David R",,86348,205,2020/2021,Health authorities
Vancouver Island Health,"Beam, Sandra A",,110251,0,2020/2021,Health authorities
Vancouver Island Health,"Beath, Brenda L",,103791,0,2020/2021,Health authorities
Vancouver Island Health,"Beath, Maria",,101873,0,2020/2021,Health authorities
Vancouver Island Health,"Beaton, Adam G",,96442,0,2020/2021,Health authorities
Vancouver Island Health,"Beaton, Tracy",,123412,0,2020/2021,Health authorities
Vancouver Island Health,"Beattie, Adam E",,76197,0,2020/2021,Health authorities
Vancouver Island Health,"Beatty, Heather",,105342,130,2020/2021,Health authorities
Vancouver Island Health,"Beatty, Nadine A",,105010,0,2020/2021,Health authorities
Vancouver Island Health,"Beattyova, Pavla",,97785,0,2020/2021,Health authorities
Vancouver Island Health,"Beauchamp, Monique Y",,102250,97,2020/2021,Health authorities
Vancouver Island Health,"Beaudoin, Eric",,116179,0,2020/2021,Health authorities
Vancouver Island Health,"Beaudry, Samantha",,97568,879,2020/2021,Health authorities
Vancouver Island Health,"Beaudry, Steeve J",,110214,0,2020/2021,Health authorities
Vancouver Island Health,"Beaulac, Jean",,92061,629,2020/2021,Health authorities
Vancouver Island Health,"Beaulieu, Jacqueline L",,133384,740,2020/2021,Health authorities
Vancouver Island Health,"Beaumont, Elizabeth",,77477,0,2020/2021,Health authorities
Vancouver Island Health,"Beaumont, Nadia A",,88785,83,2020/2021,Health authorities
Vancouver Island Health,"Beaveridge, Mikayla",,94076,1866,2020/2021,Health authorities
Vancouver Island Health,"Beboso, Erwin",,81143,0,2020/2021,Health authorities
Vancouver Island Health,"Beck, Russell D",,89152,1535,2020/2021,Health authorities
Vancouver Island Health,"Beckett, Christiana",,85897,110,2020/2021,Health authorities
Vancouver Island Health,"Beckett, Gary T",,123693,0,2020/2021,Health authorities
Vancouver Island Health,"Bedell, Amanda J",,87838,6938,2020/2021,Health authorities
Vancouver Island Health,"Bedich, Maureen",,108569,0,2020/2021,Health authorities
Vancouver Island Health,"Beer, Emily M",,99711,0,2020/2021,Health authorities
Vancouver Island Health,"Beerman, Alanna D",,82534,862,2020/2021,Health authorities
Vancouver Island Health,"Beerman, Kimberly M",,87901,0,2020/2021,Health authorities
Vancouver Island Health,"Begg, Charlotte",,83977,1519,2020/2021,Health authorities
Vancouver Island Health,"Begg, Paula J",,105986,0,2020/2021,Health authorities
Vancouver Island Health,"Beise, Rory A",,87127,0,2020/2021,Health authorities
Vancouver Island Health,"Beisiegel, Philipp E",,102416,245,2020/2021,Health authorities
Vancouver Island Health,"Beland, Sheryl",,141049,0,2020/2021,Health authorities
Vancouver Island Health,"Belanger, Darrell A",,96190,601,2020/2021,Health authorities
Vancouver Island Health,"Bell, Amanda",,77393,0,2020/2021,Health authorities
Vancouver Island Health,"Bell, Ashley D",,79818,0,2020/2021,Health authorities
Vancouver Island Health,"Bell, Cassie L",,105811,0,2020/2021,Health authorities
Vancouver Island Health,"Bell, Darcie C",,106153,0,2020/2021,Health authorities
Vancouver Island Health,"Bell, Elaine M",,98444,1642,2020/2021,Health authorities
Vancouver Island Health,"Bell, Iris",,95120,477,2020/2021,Health authorities
Vancouver Island Health,"Bell, Lori D",,77722,0,2020/2021,Health authorities
Vancouver Island Health,"Bell, Lynda C",,97300,124,2020/2021,Health authorities
Vancouver Island Health,"Bell, Mark A",,101294,0,2020/2021,Health authorities
Vancouver Island Health,"Bell, Patricia D",,76822,8954,2020/2021,Health authorities
Vancouver Island Health,"Bell, Rachel A",,97052,0,2020/2021,Health authorities
Vancouver Island Health,"Bellavie, Evelyn R",,98405,0,2020/2021,Health authorities
Vancouver Island Health,"Belling, Karen",,81658,0,2020/2021,Health authorities
Vancouver Island Health,"Bellinger, Eric M",,103712,0,2020/2021,Health authorities
Vancouver Island Health,"Bellmore, Lois E",,77975,0,2020/2021,Health authorities
Vancouver Island Health,"Bellvau, Elyse",,80374,1441,2020/2021,Health authorities
Vancouver Island Health,"Beltran, Myra",,91299,5625,2020/2021,Health authorities
Vancouver Island Health,"Ben Haim, Davidshai",,109171,0,2020/2021,Health authorities
Vancouver Island Health,"Benastick, Allison M",,82459,948,2020/2021,Health authorities
Vancouver Island Health,"Benischek, Janine",,78671,0,2020/2021,Health authorities
Vancouver Island Health,"Benn, Suzi H",,80280,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Angeline L",,81246,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Becky L",,103465,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Bobbi L",,92990,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Dari A",,98960,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Elizabeth",,91817,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Jocelyn R",,80771,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Katelyn E",,105739,0,2020/2021,Health authorities
Vancouver Island Health,"Bennett, Shannon",,85425,425,2020/2021,Health authorities
Vancouver Island Health,"Bennie, Marnie K",,108219,235,2020/2021,Health authorities
Vancouver Island Health,"Benoit, Lori",,83724,0,2020/2021,Health authorities
Vancouver Island Health,"Bensmail, Lisa M",,86286,0,2020/2021,Health authorities
Vancouver Island Health,"Benson, Paul",,98723,236,2020/2021,Health authorities
Vancouver Island Health,"Bentley, Carmen G",,104518,200,2020/2021,Health authorities
Vancouver Island Health,"Bentley, Lindsay M",,87305,0,2020/2021,Health authorities
Vancouver Island Health,"Benty, Gwen L",,97491,0,2020/2021,Health authorities
Vancouver Island Health,"Benusic, Michael A",,222944,487,2020/2021,Health authorities
Vancouver Island Health,"Benvin, Jenny F",,115049,152,2020/2021,Health authorities
Vancouver Island Health,"Benwell, Nadine",,80103,489,2020/2021,Health authorities
Vancouver Island Health,"Berame, Sheila L",,110792,0,2020/2021,Health authorities
Vancouver Island Health,"Berano, Mary Rose V",,121847,0,2020/2021,Health authorities
Vancouver Island Health,"Beresford, Jeff",,119274,6636,2020/2021,Health authorities
Vancouver Island Health,"Berezon, Karen D",,77791,0,2020/2021,Health authorities
Vancouver Island Health,"Berg, Allison N",,100869,0,2020/2021,Health authorities
Vancouver Island Health,"Berg, Ashlynn",,81951,248,2020/2021,Health authorities
Vancouver Island Health,"Bergen, Jody",,84618,0,2020/2021,Health authorities
Vancouver Island Health,"Bergen, Tanja R",,108486,47,2020/2021,Health authorities
Vancouver Island Health,"Berger, Tamara J",,83815,0,2020/2021,Health authorities
Vancouver Island Health,"Bergeron, Natalie",,116847,0,2020/2021,Health authorities
Vancouver Island Health,"Berghuis, Catharine A",,126961,498,2020/2021,Health authorities
Vancouver Island Health,"Bergman, Julia",,109716,0,2020/2021,Health authorities
Vancouver Island Health,"Bergmann, Megan B",,89941,280,2020/2021,Health authorities
Vancouver Island Health,"Bergsma, Eric W",,82112,208,2020/2021,Health authorities
Vancouver Island Health,"Bergstreser, Eileen",,87348,0,2020/2021,Health authorities
Vancouver Island Health,"Berkeley, Karen",,93513,0,2020/2021,Health authorities
Vancouver Island Health,"Berlanda, Christina A",,128318,9168,2020/2021,Health authorities
Vancouver Island Health,"Bernal, Abigail V",,82914,1746,2020/2021,Health authorities
Vancouver Island Health,"Bernal, Menchu V",,97172,680,2020/2021,Health authorities
Vancouver Island Health,"Bernard, Andrea",,86756,0,2020/2021,Health authorities
Vancouver Island Health,"Bernard, Karyn L",,99300,5560,2020/2021,Health authorities
Vancouver Island Health,"Bernard, Lisa K",,105017,1821,2020/2021,Health authorities
Vancouver Island Health,"Bernard, Tara D",,94769,454,2020/2021,Health authorities
Vancouver Island Health,"Bernardez, Kerwyn B",,97691,0,2020/2021,Health authorities
Vancouver Island Health,"Bernardino, Christopher T",,83492,0,2020/2021,Health authorities
Vancouver Island Health,"Bernardino, Jonathan P",,107328,8600,2020/2021,Health authorities
Vancouver Island Health,"Bernasky, Corry N",,84668,0,2020/2021,Health authorities
Vancouver Island Health,"Berndt, Katja",,81194,0,2020/2021,Health authorities
Vancouver Island Health,"Bernhard, Katie P",,88653,0,2020/2021,Health authorities
Vancouver Island Health,"Berniaz, Bonnie M",,76369,0,2020/2021,Health authorities
Vancouver Island Health,"Berno, Gerry",,120280,510,2020/2021,Health authorities
Vancouver Island Health,"Berry, Janet",,116283,0,2020/2021,Health authorities
Vancouver Island Health,"Berry, Maryfrances",,77983,0,2020/2021,Health authorities
Vancouver Island Health,"Berry, Shelley",,77098,0,2020/2021,Health authorities
Vancouver Island Health,"Berryman, Christine Ej",,96854,0,2020/2021,Health authorities
Vancouver Island Health,"Berryman, Heather L",,110226,8850,2020/2021,Health authorities
Vancouver Island Health,"Bertolucci, Glenda B",,91977,0,2020/2021,Health authorities
Vancouver Island Health,"Bertrand, Jolee",,116589,642,2020/2021,Health authorities
Vancouver Island Health,"Bertrand, Leeann",,95863,668,2020/2021,Health authorities
Vancouver Island Health,"Bertulli, Andrea",,99895,0,2020/2021,Health authorities
Vancouver Island Health,"Berube, Tricia L",,219985,0,2020/2021,Health authorities
Vancouver Island Health,"Beskrovny, Yuri",,76476,0,2020/2021,Health authorities
Vancouver Island Health,"Besler, Corinne G",,107542,0,2020/2021,Health authorities
Vancouver Island Health,"Bessette, Victoria M",,77836,0,2020/2021,Health authorities
Vancouver Island Health,"Best, Wanda J",,100741,0,2020/2021,Health authorities
Vancouver Island Health,"Bestwick, Sarah J",,105862,0,2020/2021,Health authorities
Vancouver Island Health,"Bethune, Kelly E",,83322,769,2020/2021,Health authorities
Vancouver Island Health,"Bettencourt, Elizabeth M",,103886,0,2020/2021,Health authorities
Vancouver Island Health,"Betts, Yvonne J",,75991,1511,2020/2021,Health authorities
Vancouver Island Health,"Betz, Shantel",,80516,284,2020/2021,Health authorities
Vancouver Island Health,"Beuerlein, Kelsey A",,76645,0,2020/2021,Health authorities
Vancouver Island Health,"Beukes, Debrah",,95828,0,2020/2021,Health authorities
Vancouver Island Health,"Beunder, Erna C",,118661,220,2020/2021,Health authorities
Vancouver Island Health,"Beuthin, Rosanne E",,117520,778,2020/2021,Health authorities
Vancouver Island Health,"Bevan, Keslyn M",,77638,0,2020/2021,Health authorities
