Agency,Name,Position,Remuneration,Expenses,Year,Sector
Abbotsford school district,"Eunson, Nathan","Manager, IT Security & Compliance",90008,27,2020/2021,School districts
Abbotsford school district,"Gill, Gursharan",Teacher,90145,0,2020/2021,School districts
Abbotsford school district,"Prince, Kirk",Teacher,90428,0,2020/2021,School districts
Abbotsford school district,"Farley, Christopher",Teacher,90655,639,2020/2021,School districts
Abbotsford school district,"Froese, Kendra",Teacher,90687,0,2020/2021,School districts
Abbotsford school district,"Wiebe, Bryanna",Teacher,90689,0,2020/2021,School districts
Abbotsford school district,"Malloo, Babinee",Teacher,90872,80,2020/2021,School districts
Abbotsford school district,"Elliott, Chelsea",Teacher,90938,0,2020/2021,School districts
Abbotsford school district,"Meeres, Catherine","Manager, Facility Operations",91009,1077,2020/2021,School districts
Abbotsford school district,"Lee, Garrick",Teacher,91126,0,2020/2021,School districts
Abbotsford school district,"Tommy, Charlotte",Teacher,91204,0,2020/2021,School districts
Abbotsford school district,"Nicholls, Amanda",Teacher,91382,0,2020/2021,School districts
Abbotsford school district,"Nunnikhoven, Jennifer",Teacher,91422,0,2020/2021,School districts
Abbotsford school district,"Duggan, Susan",Teacher,91482,574,2020/2021,School districts
Abbotsford school district,"Ross, Christine",Teacher,91482,0,2020/2021,School districts
Abbotsford school district,"Smuland, Douglas",Teacher,91482,0,2020/2021,School districts
Abbotsford school district,"Gallagher, Michelle",Teacher,91485,0,2020/2021,School districts
Abbotsford school district,"Crozier, Lesley",Teacher,91528,0,2020/2021,School districts
Abbotsford school district,"Harrop, Nicola",Teacher,91528,375,2020/2021,School districts
Abbotsford school district,"Jones, Erin",Teacher,91528,0,2020/2021,School districts
Abbotsford school district,"Latam, Holly",Teacher,91528,55,2020/2021,School districts
Abbotsford school district,"Skelton, Jason",Teacher,91528,615,2020/2021,School districts
Abbotsford school district,"Weinkauf, Sheldon",Teacher,91528,0,2020/2021,School districts
Abbotsford school district,"Wilms, Julie",Teacher,91528,0,2020/2021,School districts
Abbotsford school district,"Keeley, Michael",Teacher,91529,168,2020/2021,School districts
Abbotsford school district,"Taylor, Lorri",Teacher,91530,0,2020/2021,School districts
Abbotsford school district,"Jenner, Naomi","Manager, HR",92229,0,2020/2021,School districts
Abbotsford school district,"Gill, Darshan","Trades Foreman, Transportation",92320,950,2020/2021,School districts
Abbotsford school district,"Fussi, Robert","Foreman, Plumbing",92423,536,2020/2021,School districts
Abbotsford school district,"Sweet, Melissa",Teacher,92485,0,2020/2021,School districts
Abbotsford school district,"Hoeppner, Carole",Teacher,92531,0,2020/2021,School districts
Abbotsford school district,"Brar, Sukhvinder",Teacher,92542,1623,2020/2021,School districts
Abbotsford school district,"Leonard, Sheri",Teacher,92575,0,2020/2021,School districts
Abbotsford school district,"Kemp, Robert",Teacher,92594,418,2020/2021,School districts
Abbotsford school district,"Wade, Janet",Teacher,92615,0,2020/2021,School districts
Abbotsford school district,"Esau, Carissa",Teacher,92659,0,2020/2021,School districts
Abbotsford school district,"Macdonald, Kimberley",Teacher,92665,0,2020/2021,School districts
Abbotsford school district,"Dick, Janelle",Teacher,92669,0,2020/2021,School districts
Abbotsford school district,"Gillette, Ondia",Teacher,92730,0,2020/2021,School districts
Abbotsford school district,"Reitsema, Sherry",Teacher,92967,223,2020/2021,School districts
Abbotsford school district,"Fraser, Jennifer",Teacher,93276,50,2020/2021,School districts
Abbotsford school district,"Spiers, David",Teacher,93429,2555,2020/2021,School districts
Abbotsford school district,"Krause, Susan",Teacher,93434,0,2020/2021,School districts
Abbotsford school district,"Lode, Jeannine",Teacher,93435,187,2020/2021,School districts
Abbotsford school district,"Thathar, Harinder",Teacher,93436,0,2020/2021,School districts
Abbotsford school district,"Teillet, Nicole",Teacher,93463,0,2020/2021,School districts
Abbotsford school district,"Marsh, Craig",Teacher,93620,0,2020/2021,School districts
Abbotsford school district,"Barclay, Erin",Teacher,93642,0,2020/2021,School districts
Abbotsford school district,"Lande, Tyler",Teacher,93659,0,2020/2021,School districts
Abbotsford school district,"Lawson, Stephen",Teacher,93716,0,2020/2021,School districts
Abbotsford school district,"Boschmann, Carolyn",Teacher,93856,166,2020/2021,School districts
Abbotsford school district,"Chudyk, Jo",Teacher,93856,30,2020/2021,School districts
Abbotsford school district,"Dekleva, Anthony",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Dyck, Dawn",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Eberding, Royce",Teacher,93856,134,2020/2021,School districts
Abbotsford school district,"Fedora, Lynne",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Gill, Ranjit",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Hauff, Dale",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Jenks, William",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Klippenstein, Alvin",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Lint, Lloyd",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Meyer, Don",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Nowak, Brenda",Teacher,93856,0,2020/2021,School districts
Abbotsford school district,"Piper, Jeffrey",Teacher,93856,291,2020/2021,School districts
Abbotsford school district,"Rahe, Jonathan",Teacher,93856,59,2020/2021,School districts
Abbotsford school district,"Teljeur, Anita",Teacher,93856,386,2020/2021,School districts
Abbotsford school district,"Voth, Jonathan",Teacher,93856,90,2020/2021,School districts
Abbotsford school district,"Minchuk, Gillian",Teacher,93858,0,2020/2021,School districts
Abbotsford school district,"Harder, Melanie",Teacher,93860,142,2020/2021,School districts
Abbotsford school district,"Toor, Guriqbal",Teacher,93895,0,2020/2021,School districts
Abbotsford school district,"Waterhouse, Pamela",Teacher,93898,1875,2020/2021,School districts
Abbotsford school district,"Ward, Jillian",Teacher,93900,0,2020/2021,School districts
Abbotsford school district,"Whalley, Michael",Teacher,93900,0,2020/2021,School districts
Abbotsford school district,"Fehlauer, Christie",Teacher,93901,344,2020/2021,School districts
Abbotsford school district,"Hendy, Diana",Teacher,93901,300,2020/2021,School districts
Abbotsford school district,"Kroeker, AnnMarie",Teacher,93901,30,2020/2021,School districts
Abbotsford school district,"Leclerc Lopes, Adrienne",Teacher,93901,0,2020/2021,School districts
Abbotsford school district,"Olfert, Sherry",Teacher,93901,193,2020/2021,School districts
Abbotsford school district,"Van Egmond, Evelyn",Teacher,93901,0,2020/2021,School districts
Abbotsford school district,"Byron, Lori",Teacher,93902,0,2020/2021,School districts
Abbotsford school district,"Putman, Shelley",Teacher,93902,451,2020/2021,School districts
Abbotsford school district,"Valihrach, Lisa",Teacher,93902,0,2020/2021,School districts
Abbotsford school district,"Apostolopoulos, Claire",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Barski, Sonia",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Bourgeois, Danielle",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Britton, Michele",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Craven, Jacqueline",Teacher,93903,36,2020/2021,School districts
Abbotsford school district,"Ewert, Chauntel",Teacher,93903,190,2020/2021,School districts
Abbotsford school district,"Falcioni, Maureen",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Graham, Brenda",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Hall, Helene",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Hambly, Laura",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Harvey, ShawnLouise",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Hipwell, Kari",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Howe, Linda",Teacher,93903,673,2020/2021,School districts
Abbotsford school district,"Johnson, Jennifer",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Jung, Kerry",Teacher,93903,160,2020/2021,School districts
Abbotsford school district,"Klassen, Edward",Teacher,93903,86,2020/2021,School districts
Abbotsford school district,"Kruger, Sylvia",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Lainchbury, Ronald",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Lamb, Lorraine",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Liaw, Teresa",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Maciver, Michelle",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Mcconnell, Shannon",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Mcdonald, E.",Teacher,93903,321,2020/2021,School districts
Abbotsford school district,"Mcrae, Sandra",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Moffat, Karen",Teacher,93903,109,2020/2021,School districts
Abbotsford school district,"Mossey, Koreena",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Price, Robin",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Purves, Wendy",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Richards, Martin",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Rimaldi, Oreste",Teacher,93903,745,2020/2021,School districts
Abbotsford school district,"Roberts, Jillian",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Ronning, Michelle",Teacher,93903,99,2020/2021,School districts
Abbotsford school district,"Sangha, Shavinder",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Schmidt, Tara",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Schmor, Bruce",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Schubert, Tricia",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Thomas, Brenda",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Tran, Tammy",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Turner, Stuart",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Ulvild, Corinna",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Verburgt, Lorri",Teacher,93903,292,2020/2021,School districts
Abbotsford school district,"Webster, Daniel",Teacher,93903,148,2020/2021,School districts
Abbotsford school district,"Wismer, Graham",Teacher,93903,908,2020/2021,School districts
Abbotsford school district,"Wismer, Shannon",Teacher,93903,0,2020/2021,School districts
Abbotsford school district,"Bartlett, Jane",Teacher,93904,19,2020/2021,School districts
Abbotsford school district,"Benmore, Shannon",Teacher,93904,113,2020/2021,School districts
Abbotsford school district,"Dorsey, Corrine",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Gravel, Patricia",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Hendrickson, Jennifer",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Holden, Philip",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Izatt, Keith",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Kirkland, Sarah",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Landry, Tara",Teacher,93904,176,2020/2021,School districts
Abbotsford school district,"Mallory, Brenda",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Murphy, Catherine",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Nield, Joann",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Presta, Sarah",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Pretty, Karen",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Rennison, Rebecca",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Tryon, Stacey",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Woolley, Robert",Teacher,93904,0,2020/2021,School districts
Abbotsford school district,"Goertzen, Tanya",Teacher,93905,0,2020/2021,School districts
Abbotsford school district,"Longpre, Nicole",Teacher,93905,0,2020/2021,School districts
Abbotsford school district,"Sampson, David",Teacher,93905,0,2020/2021,School districts
Abbotsford school district,"Brar, Jatinder",Teacher,93906,0,2020/2021,School districts
Abbotsford school district,"Gooch, Natalie",Teacher,93907,0,2020/2021,School districts
Abbotsford school district,"Haak, Jennifer",Teacher,93907,0,2020/2021,School districts
Abbotsford school district,"Ralston, Richard",Teacher,93912,0,2020/2021,School districts
Abbotsford school district,"Harvey, Jason",Teacher,93994,115,2020/2021,School districts
Abbotsford school district,"Grozell, Tanis",Teacher,94205,259,2020/2021,School districts
Abbotsford school district,"Natt, Simmi",Teacher,94207,33,2020/2021,School districts
Abbotsford school district,"Beukers, Robert","Manager, Electrical/Mechanical",94260,120,2020/2021,School districts
