Agency,Name,Position,Remuneration,Expenses,Year,Sector
City of Abbotsford,"Robertson, Benj",Captain,126426,503,2020,Government
City of Abbotsford,"Rodde, Michael",Captain,132613,675,2020,Government
City of Abbotsford,"Rozell, Slade",Firefighter Career,104403,471,2020,Government
City of Abbotsford,"Sarich, Adam",Firefighter Career,103121,882,2020,Government
City of Abbotsford,"Scanlan, Marshall",Firefighter Career,105075,1338,2020,Government
City of Abbotsford,"Schentag, Brad",Firefighter Career,85631,732,2020,Government
City of Abbotsford,"Schierling, Ludwig",Platoon Captain,133351,541,2020,Government
City of Abbotsford,"Schmid, Mark",Firefighter Career,104331,522,2020,Government
City of Abbotsford,"Sharp, Dave",Firefighter Career,110872,558,2020,Government
City of Abbotsford,"Sheldon, Scott",Firefighter Career,117887,526,2020,Government
City of Abbotsford,"Smith, Stuart",Captain,128068,575,2020,Government
Village of Anmore,"Begg, Rob",Councillor,8250,315,2020,Government
Village of Lions Bay,"Abbott, Neville",Councillor,8253,,2020,Government
Village of Lions Bay,"Bain, Fred",Councillor,8253,,2020,Government
Village of Lions Bay,"Barmeier, Norman",Councillor,8253,,2020,Government
Village of Lions Bay,"Cunliffe, Jaime",Councillor,8253,,2020,Government
Village of Anmore,"Clark, Carolina",Councillor,11028,47,2020,Government
Village of Anmore,"Drake, Bruce",Councillor,11028,315,2020,Government
Village of Anmore,"Wilder, Lisa",Councillor,12881,315,2020,Government
Bowen Island,"Fast, Sue Ellen",Councillor,15000,133,2020,Government
Bowen Island,"Hocking, David",Councillor,15000,1031,2020,Government
Bowen Island,"Kaile, Michael",Councillor,15000,366,2020,Government
Bowen Island,"Morse, Alison",Councillor,15000,1378,2020,Government
Bowen Island,"Nicholson, Maureen",Councillor,15000,1462,2020,Government
Bowen Island,"Wynen, Robert",Councillor,15000,761,2020,Government
Village of Lions Bay,"McLaughlin, Ron",Mayor,16507,,2020,Government
Village of Anmore,"Belenkie, Neil",Mayor,18352,452,2020,Government
Village of Anmore,"Trowbridge, Kim",Councillor,20480,,2020,Government
Village of Anmore,"Weverink, Paul",Councillor,20480,,2020,Government
Village of Anmore,"Krier, Polly",Councillor,20480,59,2020,Government
Village of Anmore,"Laidler, Timothy",Councillor,20480,,2020,Government
Bowen Island,"Ander, Gary",Mayor,30000,1432,2020,Government
Village of Anmore,"McEwen, John",Mayor,46080,,2020,Government
Village of Lions Bay,"Cook, Hayley",Municipal accountant,75656,2222,2020,Government
Village of Anmore,"Smith, Jason",Manager of Development Services,77689,640,2020,Government
Village of Anmore,"Donaldson, Scott",Water Systems Operator 2,78738,1140,2020,Government
Village of Anmore,"Bakker, Doug",Public Works maintenance worker,79557,506,2020,Government
Village of Anmore,"Smith, Brad",Public Works maintenance worker,82142,667,2020,Government
Bowen Island,"Chow, Emma",Island Community Planner,82531,1316,2020,Government
Village of Anmore,"Elrick, Karen",Manager of Corporate Services,83176,1729,2020,Government
Village of Lions Bay,"Mullen, Neale",Public work technician 1,83740,343,2020,Government
Bowen Island,"Cashman, Aoife",Financial Officer,84346,309,2020,Government
Village of Lions Bay,"McCallum, Kyle",Public works technician 2,85425,6390,2020,Government
Village of Lions Bay,"Young, Aidan",Public work technician 1,87671,1183,2020,Government
Bowen Island,"Brokenshire, Bonny","Manager of Bylaw, Parks and Environment",88578,2665,2020,Government
Bowen Island,"Dallas, Hope",Corporate Officer,89029,3529,2020,Government
Bowen Island,"Hanen, Aaron",Fire Chief,91259,2966,2020,Government
Village of Anmore,"Novak, Stewart",Public Works and Emergency preparedness coordinator,91990,94,2020,Government
Village of Anmore,"Fortier, Lance",Operations Superintendent,92546,1661,2020,Government
Village of Anmore,"Greig, Margin",Building Inspector/Bylaw officer,92724,1883,2020,Government
Bowen Island,"Edwards, Liam",Chief Administrative Officer,97653,10371,2020,Government
Bowen Island,"Martin, Daniel",Manager of Planning & Development,99896,724,2020,Government
Village of Lions Bay,"Begley, Garth",Pulic works foreman,100759,298,2020,Government
Village of Lions Bay,"Jaffer, Nai",Public works manager,105933,231,2020,Government
Village of Lions Bay,"Rooke, Pamela",Chief Financial Officer,111834,2485,2020,Government
Village of Lions Bay,"Urrutia, Alberto",Public works treatment plant operator 1,117821,1005,2020,Government
Village of Anmore,"Dysart, Loma",Chief Administrative Officer,134401,460,2020,Government
Village of Anmore,"Halliwell, Juli",Chief Administrative Officer,134832,1211,2020,Government
Bowen Island,"Graham, Patrick",Director of Engineering,135527,2318,2020,Government
Village of Lions Bay,"DeJong, Peter",Chief Administrative Officer,139869,1911,2020,Government
Bowen Island,"Hayre, Raj",Chief Financial Officer,162146,1794,2020,Government
Provincial government,"Aaftink, Erica M",Business Procurement Consult,75969,NA,,Government
Provincial government,"Aalhus, Joan B",Local Manager,86897,NA,,Government
Provincial government,"Aaron, Ian Howard","Dir, School District Fin Rpt",109244,NA,,Government
Provincial government,"Aase, Heather G",Team Leader,88079,NA,,Government
Provincial government,"Abanilla, Chantelle Cara",Business Appplications Manager,83302,NA,,Government
Provincial government,"Abanto, Elaine Marie",Senior Director,101448,NA,,Government
Provincial government,"Abbey, Travis",Wildfire Officer,75176,NA,,Government
Provincial government,"Abbott, Brendan","Exec Dir, Acute Care & Perf Ac",100194,NA,,Government
Provincial government,"Abbott, Judy",Senior Auditor - Accountant,85649,NA,,Government
Provincial government,"Abbott, Sally Patricia",Business Analyst,76869,NA,,Government
Provincial government,"Abdelfattah, Noha",Senior Policy Analyst,76038,NA,,Government
Provincial government,"Abdelghany, Yasser",Geotechnical Engineer,94711,NA,,Government
Provincial government,"Abels, Stuart",NRO Supervisor,150089,NA,,Government
Provincial government,"Abercrombie, June","Manager, Court Administration",79120,NA,,Government
Provincial government,"Abercrombie, Stephen John","Manager, Performance Audit",91724,NA,,Government
Provincial government,"Abercrombie, Todd","Manager, Planning & Div. Ops",82403,NA,,Government
Provincial government,"Abraham, Maureen",Legal Counsel Level 3,81150,NA,,Government
Provincial government,"Abrams, Rachel J",Mgr WorkBC & Welcome BC,79398,NA,,Government
Provincial government,"Abrams, Robert",Director Mines Investigation,151774,NA,,Government
Provincial government,"Achadinha, Nomita Bali",Legal Counsel,113917,NA,,Government
Provincial government,"Achampong, Bernard Adjei",Executive Project Director,121220,NA,,Government
Provincial government,"Acharya, Binod Kumar","Sr. Reg Eng Dam Safety, SC",90362,NA,,Government
Provincial government,"Acheampong, Susanna",Entomologist,87453,NA,,Government
Provincial government,"Achtzner, Shannon",Client Services Manager,84275,NA,,Government
Provincial government,"Acker, Kelly Lee","Mgr, Sr Strategic Planning",89164,NA,,Government
Provincial government,"Ackinclose, Tanya M.","Dir, Finance & Facilities Admi",93134,NA,,Government
Provincial government,"Ackles, Kenneth R","Manager Operations, Compliance",87591,NA,,Government
Provincial government,"Ackles, Kyle",Detective Sergeant-MIU-PG,81520,NA,,Government
Provincial government,"Ackles, Steve","Sergeant, Omineca",82833,NA,,Government
Provincial government,"Adair, William J","Senior Advisor, Resource Dev.",79408,NA,,Government
Provincial government,"Adam, Patti Anne-Louise",Rapid Response - Social Worker,169487,NA,,Government
Provincial government,"Adam, Sean","Manager, Sheriffs (Inspector)",90432,NA,,Government
Provincial government,"Adamowicz, Helena",Natural Resource Specialist,76027,NA,,Government
Provincial government,"Adams, Alisia K.","Dep Dir, Policy & Legislation",201203,NA,,Government
Provincial government,"Adams, D Alix","Director,Seniors' Independence",100528,NA,,Government
Provincial government,"Adams, Greg",Air Attack Officer,82645,NA,,Government
Provincial government,"Adams, Jill Louise","Project Director, DDI",84680,NA,,Government
Provincial government,"Adams, Julie",Manager of Policy and Coor,95571,NA,,Government
Provincial government,"Adams, Michael R",Netwrk Communication Architect,111522,NA,,Government
Provincial government,"Adams, Richard P",Reg Director South Permitting,146054,NA,,Government
Provincial government,"Adams, Scott",Sr. Intelligence Officer,78245,NA,,Government
Provincial government,"Adamson, Graham",Child Protection Worker,92128,NA,,Government
Provincial government,"Adamson, Steven John",Registrar-Legal Policy Advisor,184847,NA,,Government
Provincial government,"Adatia, Minaz A",Data Administrator,101797,NA,,Government
Provincial government,"Addie, Alanna",Natural Resource Specialist,90017,NA,,Government
Provincial government,"Addie, Sean",Mgr Strategic Accomm & Recon,94135,NA,,Government
Provincial government,"Addo, Sylvia M",Salaried Physician (BCMA),244862,NA,,Government
Provincial government,"Adelberg, Stephanie",Child Protection Worker,88687,NA,,Government
Provincial government,"Aderichin, Alex","Head, Utility Engineering",103288,NA,,Government
Provincial government,"Adjin-Tettey, Paul",Team Leader,86924,NA,,Government
Provincial government,"Admana, Majella","Director, Investigations Unit",100727,NA,,Government
Provincial government,"Adom, Joseph",Reg. Bridge & Structural Eng.,100107,NA,,Government
Provincial government,"Affleck, Deborah Arleen",Guardianship Worker,81127,NA,,Government
Provincial government,"Afsar, Aamna",Crown Counsel,98846,NA,,Government
Provincial government,"Agar, Thomas",Area Manager Roads,87108,NA,,Government
Provincial government,"Agbay, Rommel","Dir, Innovation Initiatives",89717,NA,,Government
Provincial government,"Ageeva, Anna",Correction Serv 18 ADLT CUST,95098,NA,,Government
Provincial government,"Aggarwal, Dipak",Project Director,77698,NA,,Government
Provincial government,"Agnello, Corrado","Director, Workplace Develop SB",105552,NA,,Government
Provincial government,"Agnew, Kyle",Senior Policy Analyst,82018,NA,,Government
Provincial government,"Agno, Patricia",HR Advisor,81291,NA,,Government
Provincial government,"Agosti, Michael",Team Leader,101533,NA,,Government
Provincial government,"Aguirre, Rebekah","Manager, SD & Program Devel",82651,NA,,Government
Provincial government,"Aharonian, Dave A",Senior Policy Analyst,81484,NA,,Government
Provincial government,"Ahern, Terry J",Senior Policy Analyst,81563,NA,,Government
Provincial government,"Aherne, Barry",Technical Analyst,81588,NA,,Government
Provincial government,"Ahmadnia, Alireza",SrBrdgSeis&StrucHlthMntrngEng,125451,NA,,Government
Provincial government,"Ahmed, Ashfaque",Standards Hydrologist,94598,NA,,Government
Provincial government,"Ahmed, Choudhary",Structural Design Manager,76469,NA,,Government
Provincial government,"Ahmed, Zobayer",Development Manager,81428,NA,,Government
Provincial government,"Ahmo, George",Highway Design Engineer,88519,NA,,Government
Provincial government,"Ahn, Sohee",Exec Director Pacific Gateway,125936,NA,,Government
Provincial government,"Ahrens, Marie Louise",Crown Counsel,187710,NA,,Government
Provincial government,"Aidam, Patricia",Fiscal Negotiator,88079,NA,,Government
Provincial government,"Aikens, Patricia Margaret",Legislative Advisor,81921,NA,,Government
Provincial government,"Aikman, Jennie",Reg Dir South Coast,104019,NA,,Government
Provincial government,"Ainslie, Mary T",Crown Counsel Level 4,226573,NA,,Government
Provincial government,"Airey, David",Deputy Chief Conservation Off.,125476,NA,,Government
Provincial government,"Airton, Michael",Legal Counsel,161348,NA,,Government
Provincial government,"Aitchison, Tracy",Real Estate Manager,84709,NA,,Government
Provincial government,"Aitken, Daniel A T",Social Prog Off R30,88116,NA,,Government
Provincial government,"Aitken, Jeffrey D","Exec Director, Corp Mgt & Ops",124342,NA,,Government
Provincial government,"Aitken, Randy",Timber Tenures Specialist,81934,NA,,Government
Provincial government,"Aitzhanova, Almira",Senior Team Lead,95175,NA,,Government
Provincial government,"Akam, Shelly L","Director, Facil & Supp Serv",94971,NA,,Government
Provincial government,"Akin, Richard","Sr Dir, Investgs & Reg Dir",102660,NA,,Government
Provincial government,"Akinsanmi, Jide",Correction Serv 18 ADLT CUST,91406,NA,,Government
Provincial government,"Akouri, Chadi",CYMH Outreach Clinician,77999,NA,,Government
Provincial government,"Albert, Steve","Dir, Online Service Solutions",102356,NA,,Government
Provincial government,"Albrecht, Nairn","Sr. Policy Analyst, Com Energy",87090,NA,,Government
Provincial government,"Alcuitas-Imperial, Luningning",Registrar & Senior Vice Chair,159689,NA,,Government
Provincial government,"Aldean, Nisha",Director of Finance,111151,NA,,Government
Provincial government,"Alderson, Lynette E",Application Training Specialis,76211,NA,,Government
Provincial government,"Aldred, Michael J",Wildfire Prevention Officer,107674,NA,,Government
Provincial government,"Aldridge, Michael N","Manager, Recruitment",93164,NA,,Government
Provincial government,"Aldus, Kathy","Dir, Prgm Policy & Inclusion",98276,NA,,Government
Provincial government,"Alexander, Corinne Leslie","Mgr, Appt Designation Program",86375,NA,,Government
Provincial government,"Alexander, Dan S",Youth Justice Team Leader,87967,NA,,Government
Provincial government,"Alexander, Deborah Ann",Regional Manager,96789,NA,,Government
Provincial government,"Alexander, Enrico",Correctional Supervisor,90510,NA,,Government
Provincial government,"Alexander, Ross James",Legal Counsel,164898,NA,,Government
Provincial government,"Alexander, Warren",Land Project Manager,79243,NA,,Government
Provincial government,"Alexandruk, Robert",Area Manager Roads,85139,NA,,Government
Provincial government,"Alford, Robert",Instructor/Coordinator,78633,NA,,Government
Provincial government,"Alibhai, Ali","Local Manager, Tri-Cities",86889,NA,,Government
Provincial government,"Allan, Clare Genevieve",Project Manager,84576,NA,,Government
Provincial government,"Allan, Michael A",Wildfire Technician,104596,NA,,Government
Provincial government,"Allard, Annie",Director of Business & Finance,115518,NA,,Government
Provincial government,"Allard, Catherine Louise",Sr. Lic Auth Officer,82585,NA,,Government
Provincial government,"Allard, Violet A",Crown Counsel Level 3,99408,NA,,Government
Provincial government,"Allen, Carmone",Field Services Assistant,88580,NA,,Government
Provincial government,"Allen, Claire",Community Adjustment Manager,84377,NA,,Government
Provincial government,"Allen, Martin F.",General Counsel,184969,NA,,Government
Provincial government,"Allen, Michelle Dawn",Senior Economic Analyst,92661,NA,,Government
Provincial government,"Allen, Nancy Gail","Exec Director, Client Services",117167,NA,,Government
